listing_id,product_name,wilaya,available_quantity_kg,quality_grade,price_dzd,seller_rating,days_listed,price_per_kg
L14474,Tomatoes,Algiers,7743,Premium,688,3.1976182731427056,38,0.08885444917990443
L14475,Corn,Algiers,13900,Standard,917,4.352191292646242,33,0.06597122302158273
L14476,Wheat,Annaba,16551,Standard,459,4.6522953113154415,17,0.02773246329526917
L14477,Carrots,Constantine,7540,Premium,992,4.490848055402565,56,0.13156498673740052
L14478,Potatoes,Algiers,19200,Commercial,651,4.025128446353715,54,0.03390625
L14479,Potatoes,Constantine,18619,Commercial,496,4.391914581804294,24,0.02663945432085504
L14480,Wheat,Blida,11508,Commercial,376,3.6058497708537063,59,0.03267292318387209
L14481,Potatoes,Constantine,6829,Commercial,565,3.004737823986062,30,0.0827353931761605
L14482,Tomatoes,Blida,3766,Premium,921,3.316086496581433,24,0.24455655868295273
L14483,Wheat,Blida,5150,Commercial,577,4.513910295128909,38,0.1120388349514563
L14484,Corn,Blida,2158,Commercial,373,3.7473845442930473,4,0.17284522706209454
L14485,Corn,Annaba,7067,Commercial,832,4.471216343745227,13,0.11773029574076695
L14486,Potatoes,Algiers,898,Premium,711,4.815111159314107,36,0.7917594654788419
L14487,Tomatoes,Constantine,7264,Premium,649,3.9512634558120743,12,0.08934471365638766
L14488,Corn,Blida,12534,Standard,756,4.390912298347191,54,0.06031594064145524
L14489,Potatoes,Oran,2149,Commercial,548,4.183180337525302,36,0.2550023266635644
L14490,Carrots,Annaba,10194,Premium,329,4.483469701251125,12,0.03227388659996076
L14491,Wheat,Oran,12191,Premium,927,3.235084929199414,9,0.07603970141907965
L14492,Tomatoes,Blida,7551,Premium,384,4.544099276776507,10,0.05085419149781486
L14493,Potatoes,Oran,2420,Standard,819,4.69361854932362,53,0.3384297520661157
L14494,Corn,Algiers,19221,Premium,663,4.637854097250232,3,0.03449352270953644
L14495,Tomatoes,Blida,14463,Standard,718,3.791634513389293,13,0.049643918965636455
L14496,Carrots,Blida,19330,Premium,489,4.584063491140676,10,0.025297465080186238
L14497,Wheat,Constantine,12976,Commercial,915,3.9718768075194815,35,0.07051479654747225
L14498,Potatoes,Algiers,4878,Commercial,969,4.053602881485231,26,0.1986469864698647
L14499,Tomatoes,Algiers,19020,Commercial,621,3.582979561817532,2,0.032649842271293375
L14500,Corn,Oran,5942,Standard,704,4.668249580410528,28,0.11847862672500842
L14501,Tomatoes,Oran,4909,Standard,785,4.027792677475825,43,0.1599103687105317
L14502,Carrots,Annaba,3543,Standard,532,4.601251151618987,30,0.1501552356759808
L14503,Corn,Algiers,16361,Standard,888,3.307264601474417,5,0.05427541103844508
L14504,Carrots,Algiers,2522,Premium,599,3.0177601341435496,32,0.23750991276764472
L14505,Carrots,Blida,1719,Standard,593,4.912243457812062,51,0.3449680046538685
L14506,Potatoes,Constantine,9088,Premium,710,3.761076313482597,40,0.078125
L14507,Carrots,Algiers,4578,Standard,663,3.711149135102794,11,0.14482306684141547
L14508,Potatoes,Annaba,1868,Standard,869,3.417873161089368,7,0.465203426124197
L14509,Potatoes,Constantine,18961,Premium,882,4.021322370663463,48,0.046516533938083436
L14510,Wheat,Annaba,16282,Commercial,547,4.436012645154513,57,0.03359538140277607
L14511,Potatoes,Algiers,7211,Premium,537,3.1416588304518607,34,0.07446956039384274
L14512,Carrots,Constantine,18485,Commercial,748,4.182258297484429,38,0.04046524208817961
L14513,Potatoes,Algiers,4875,Commercial,635,4.413452293069426,56,0.13025641025641024
L14514,Tomatoes,Blida,19219,Commercial,989,4.081211195409209,31,0.05145949320984442
L14515,Corn,Constantine,12436,Premium,894,4.731813801768403,41,0.07188806690254101
L14516,Corn,Blida,18153,Premium,838,3.5729670882856244,30,0.04616316862226629
L14517,Tomatoes,Oran,19046,Commercial,428,4.1108434747318565,11,0.02247191011235955
L14518,Tomatoes,Constantine,673,Standard,651,3.268635984714491,12,0.9673105497771174
L14519,Corn,Constantine,1863,Premium,496,4.2520813279956045,37,0.26623725174449814
L14520,Tomatoes,Constantine,15585,Commercial,867,3.846607600900934,5,0.05563041385948027
L14521,Potatoes,Constantine,9521,Standard,530,3.870351845669941,12,0.05566642159437034
L14522,Potatoes,Annaba,13175,Standard,875,4.724438681038448,17,0.06641366223908918
L14523,Corn,Annaba,17486,Standard,529,3.5179058734797817,11,0.03025277364748942
L14524,Wheat,Blida,15902,Standard,663,3.0299908099460784,30,0.041692868821531885
L14525,Tomatoes,Constantine,5231,Standard,844,4.103500472960535,27,0.161345822978398
L14526,Potatoes,Algiers,7126,Standard,737,4.262394394510122,19,0.1034240808307606
L14527,Wheat,Oran,19685,Standard,325,4.5425165465858415,9,0.01651003302006604
L14528,Carrots,Blida,18961,Premium,423,4.551477024661355,59,0.02230894994989716
L14529,Carrots,Constantine,8258,Commercial,668,3.2592691357611914,48,0.08089125696294502
L14530,Corn,Algiers,15826,Commercial,870,3.2917802693133886,48,0.05497282952104132
L14531,Carrots,Annaba,19703,Premium,729,3.2522112882433376,14,0.03699944170938436
L14532,Wheat,Blida,15272,Premium,380,4.438992243391079,51,0.024882137244630696
L14533,Tomatoes,Blida,2194,Standard,821,3.1796198264424103,20,0.37420237010027346
L14534,Tomatoes,Blida,14465,Standard,880,4.309417558057346,1,0.060836501901140684
L14535,Corn,Oran,621,Premium,553,4.651636456862752,26,0.8904991948470209
L14536,Tomatoes,Algiers,10576,Premium,614,4.689981278970963,43,0.05805597579425113
L14537,Potatoes,Algiers,6579,Standard,603,4.7590843094963065,29,0.09165526675786594
L14538,Corn,Algiers,8710,Commercial,323,4.748546787717347,37,0.03708381171067738
L14539,Wheat,Oran,11029,Standard,693,3.916638830834501,15,0.06283434581557712
L14540,Tomatoes,Constantine,9914,Premium,981,4.645393053744867,47,0.09895097841436352
L14541,Potatoes,Annaba,12598,Premium,943,3.986128837611947,8,0.07485315129385617
L14542,Potatoes,Annaba,782,Premium,782,4.226732490708524,16,1.0
L14543,Wheat,Annaba,14060,Commercial,709,3.153049599875243,54,0.05042674253200569
L14544,Corn,Algiers,13176,Commercial,440,3.5309778585588445,43,0.033394049787492414
L14545,Wheat,Annaba,18268,Standard,885,4.619372156477608,35,0.04844536895117145
L14546,Corn,Algiers,2566,Commercial,848,4.074458849400882,43,0.3304754481683554
L14547,Tomatoes,Blida,16055,Standard,573,4.8744407292491845,38,0.03568981625661788
L14548,Wheat,Annaba,9719,Commercial,507,4.590447151601289,41,0.05216586068525569
L14549,Potatoes,Blida,6324,Standard,623,4.280266055068375,21,0.09851359898798229
L14550,Wheat,Algiers,9908,Premium,596,4.6572426396565945,45,0.060153411384739605
L14551,Carrots,Algiers,10593,Standard,350,3.162061943013454,18,0.03304068724629472
L14552,Carrots,Oran,6549,Premium,741,3.2261467889143054,3,0.11314704535043518
L14553,Corn,Algiers,11040,Standard,713,3.657289021984963,1,0.06458333333333334
L14554,Potatoes,Algiers,15553,Commercial,690,4.742660360100132,38,0.04436443129942776
L14555,Corn,Oran,4666,Commercial,542,3.1449753145600816,57,0.11615945135019289
L14556,Wheat,Blida,152,Premium,713,3.808535808310258,38,4.690789473684211
L14557,Potatoes,Annaba,4704,Premium,411,4.3122299501965,3,0.08737244897959184
L14558,Potatoes,Blida,18850,Commercial,732,3.423343869850714,30,0.03883289124668435
L14559,Potatoes,Blida,6376,Standard,928,4.473245597795614,16,0.14554579673776663
L14560,Tomatoes,Algiers,4242,Premium,970,3.8825672654176717,37,0.22866572371522867
L14561,Corn,Oran,335,Premium,333,4.229734630066281,33,0.9940298507462687
L14562,Corn,Blida,7541,Premium,995,3.2232201634949713,8,0.1319453653361623
L14563,Carrots,Oran,9970,Premium,711,4.420167088088509,9,0.07131394182547643
L14564,Potatoes,Oran,19199,Standard,401,4.239069813087769,43,0.020886504505442993
L14565,Corn,Oran,10385,Premium,611,3.957689897390536,40,0.0588348579682234
L14566,Carrots,Algiers,12273,Standard,520,3.327510752390662,54,0.042369428827507535
L14567,Corn,Algiers,19383,Standard,405,4.598393599454921,1,0.020894598359387093
L14568,Wheat,Annaba,17373,Standard,815,3.0931998209058973,24,0.046911874748172454
L14569,Carrots,Blida,12228,Premium,968,3.962957771439773,1,0.07916257769054628
L14570,Carrots,Oran,13210,Commercial,657,3.5904969610421213,38,0.04973504920514762
L14571,Potatoes,Annaba,7449,Premium,508,3.1181109319867337,57,0.06819707343267553
L14572,Potatoes,Blida,13632,Premium,684,4.034384617915286,4,0.05017605633802817
L14573,Carrots,Algiers,11648,Standard,560,4.594956113929957,6,0.04807692307692308
L14574,Potatoes,Algiers,17123,Commercial,938,4.162060804647453,48,0.05478012030602114
L14575,Wheat,Blida,5102,Premium,883,4.229569783099164,17,0.17306938455507645
L14576,Wheat,Algiers,3375,Commercial,778,4.829632543141033,57,0.2305185185185185
L14577,Potatoes,Constantine,17508,Premium,862,3.586152557303044,30,0.0492346355951565
L14578,Wheat,Oran,7244,Standard,426,3.6903737486685415,32,0.058807288790723354
L14579,Corn,Algiers,5321,Standard,356,3.9887888838501064,26,0.06690471715842887
L14580,Potatoes,Blida,15727,Standard,940,3.260147267845519,58,0.05976982259807974
L14581,Potatoes,Algiers,1868,Premium,374,3.1452812083879236,45,0.20021413276231265
L14582,Wheat,Blida,16187,Premium,772,4.09824272097049,48,0.04769259282139989
L14583,Wheat,Oran,16295,Premium,516,4.6726354524729,18,0.031666155262350414
L14584,Tomatoes,Constantine,1859,Premium,746,4.604358930705171,39,0.40129101667563205
L14585,Wheat,Annaba,17510,Commercial,523,3.788826717866387,51,0.029868646487721303
L14586,Carrots,Constantine,19296,Premium,990,4.14205778943452,54,0.051305970149253734
L14587,Potatoes,Annaba,19502,Premium,517,3.619912471631601,31,0.026510101528048405
L14588,Corn,Annaba,228,Commercial,888,4.4002008567634325,9,3.8947368421052633
L14589,Wheat,Algiers,12068,Standard,401,3.9116994274531933,36,0.03322837255551873
L14590,Wheat,Algiers,17327,Premium,772,3.2920590133501095,46,0.04455474115542217
L14591,Carrots,Constantine,2469,Standard,920,4.286722919671469,30,0.372620494127177
L14592,Corn,Constantine,8210,Premium,847,3.9772647682049467,22,0.10316686967113277
L14593,Carrots,Algiers,11521,Standard,561,4.420381206271306,13,0.04869368978387293
L14594,Carrots,Oran,911,Standard,552,3.169195210846016,45,0.605927552140505
L14595,Carrots,Oran,7615,Commercial,795,4.789034955170371,10,0.10439921208141825
L14596,Wheat,Oran,12989,Premium,708,4.7724769130931435,19,0.05450766032796982
L14597,Corn,Constantine,3108,Standard,789,3.282140478093256,52,0.25386100386100385
L14598,Carrots,Algiers,5307,Standard,765,4.522896898279489,59,0.14414923685698133
L14599,Carrots,Blida,11216,Commercial,774,3.370697875553173,47,0.06900855920114123
L14600,Corn,Algiers,5881,Commercial,691,3.4197664766222626,38,0.11749702431559259
L14601,Wheat,Blida,12127,Commercial,641,3.4804807476232513,23,0.05285726065803579
L14602,Carrots,Constantine,9476,Commercial,314,3.4716856055925494,51,0.03313634444913466
L14603,Carrots,Algiers,15148,Premium,931,3.4054331137322986,51,0.06146025878003697
L14604,Potatoes,Blida,3302,Standard,603,4.53436247048692,13,0.18261659600242278
L14605,Wheat,Blida,2924,Commercial,771,3.930057988419209,18,0.26367989056087554
L14606,Tomatoes,Algiers,7184,Premium,832,4.36254741097721,35,0.11581291759465479
L14607,Corn,Blida,6145,Standard,831,3.15376862560667,21,0.13523189585028478
L14608,Corn,Algiers,8390,Premium,841,3.257323045977512,36,0.10023837902264601
L14609,Corn,Oran,10055,Premium,960,4.828955084889999,33,0.09547488811536549
L14610,Wheat,Algiers,19354,Standard,830,3.8461875654026,47,0.04288519169163997
L14611,Wheat,Constantine,4180,Standard,758,4.102179834423776,34,0.1813397129186603
L14612,Corn,Algiers,12792,Premium,690,3.2689830842622847,31,0.053939962476547844
L14613,Tomatoes,Annaba,18267,Standard,813,4.684301006003784,2,0.04450648710789949
L14614,Wheat,Oran,14142,Commercial,601,3.5843382385370153,22,0.042497525102531464
L14615,Potatoes,Oran,4519,Premium,829,4.923372171235427,10,0.18344766541270194
L14616,Tomatoes,Oran,18186,Premium,755,3.426733026883568,25,0.04151545144616738
L14617,Potatoes,Annaba,11228,Standard,303,3.3785798730117627,43,0.02698610616316352
L14618,Carrots,Algiers,5533,Commercial,304,4.717840564233208,35,0.05494306885956985
L14619,Carrots,Oran,3136,Commercial,794,4.720766307867536,18,0.2531887755102041
L14620,Potatoes,Blida,6753,Standard,851,4.697899509367911,22,0.12601806604472088
L14621,Corn,Blida,13605,Standard,668,3.3718957590570606,55,0.04909959573686145
L14622,Wheat,Constantine,14367,Commercial,766,4.221780757611068,2,0.05331662838449224
L14623,Wheat,Algiers,14562,Standard,661,4.851393243354067,40,0.0453921164675182
L14624,Potatoes,Blida,13470,Commercial,968,4.317864732377926,24,0.0718634001484781
L14625,Tomatoes,Blida,19911,Commercial,722,3.7655344945041143,46,0.03626136306564211
L14626,Wheat,Blida,16849,Premium,664,4.973479048895253,35,0.03940886699507389
L14627,Tomatoes,Constantine,18343,Commercial,366,3.594561207040571,6,0.019953115629940576
L14628,Carrots,Oran,14481,Standard,460,3.3100785682118854,8,0.03176576203300877
L14629,Tomatoes,Annaba,7154,Commercial,451,3.935242000151482,28,0.06304165501817165
L14630,Carrots,Constantine,6530,Standard,609,3.615891618963794,31,0.09326186830015314
L14631,Carrots,Algiers,10905,Commercial,517,4.896367704133919,51,0.0474094452086199
L14632,Tomatoes,Algiers,16689,Standard,947,4.145675320565076,18,0.05674396308946012
L14633,Wheat,Annaba,6354,Standard,699,4.1670875236659075,59,0.11000944287063268
L14634,Corn,Blida,14465,Premium,621,4.934128582035814,47,0.042931213273418596
L14635,Tomatoes,Constantine,13930,Commercial,700,4.879677583650624,28,0.05025125628140704
L14636,Carrots,Constantine,16064,Premium,697,4.375120514939334,32,0.04338894422310757
L14637,Corn,Oran,12541,Commercial,904,4.733826317058684,8,0.07208356590383543
L14638,Potatoes,Constantine,16471,Commercial,763,3.0104159429802726,33,0.046323841903952404
L14639,Wheat,Algiers,2333,Standard,992,3.0969190206372206,41,0.4252036005143592
L14640,Wheat,Algiers,3244,Standard,726,3.2277838899990945,54,0.22379778051787916
L14641,Tomatoes,Blida,5463,Premium,516,4.588310461011096,10,0.09445359692476661
L14642,Potatoes,Algiers,3703,Standard,933,4.0802048806780435,41,0.2519578719956792
L14643,Tomatoes,Oran,13839,Commercial,992,4.169930360801896,24,0.07168147987571356
L14644,Carrots,Oran,971,Commercial,440,3.1603716048238195,31,0.45314109165808447
L14645,Carrots,Blida,19465,Standard,694,4.089015457175411,45,0.03565373747752376
L14646,Tomatoes,Algiers,11653,Premium,743,4.004602682274033,44,0.06376040504591092
L14647,Potatoes,Blida,10498,Commercial,324,3.9681266073810413,54,0.030863021527910078
L14648,Carrots,Constantine,19476,Commercial,408,4.81721356897755,35,0.020948860135551448
L14649,Potatoes,Blida,5902,Standard,513,4.653131452170654,26,0.08691968824127415
L14650,Potatoes,Annaba,7660,Standard,580,4.095179438379994,9,0.07571801566579635
L14651,Corn,Blida,2123,Premium,772,4.234181767727343,36,0.36363636363636365
L14652,Corn,Annaba,9493,Commercial,894,3.6492702062384357,14,0.09417465500895397
L14653,Carrots,Oran,2296,Premium,483,4.210714064967762,25,0.21036585365853658
L14654,Tomatoes,Oran,7328,Commercial,430,4.549026464203543,34,0.05867903930131004
L14655,Potatoes,Oran,19526,Standard,985,4.725436631420634,31,0.050445559766465226
L14656,Potatoes,Constantine,7895,Commercial,665,3.1446365489853667,43,0.08423052564914503
L14657,Corn,Algiers,12416,Standard,580,3.0672206009703826,38,0.046713917525773196
L14658,Carrots,Blida,19162,Standard,972,3.009783073966278,32,0.0507253940089761
L14659,Carrots,Annaba,19740,Standard,380,4.000804541998122,4,0.019250253292806486
L14660,Tomatoes,Annaba,12476,Standard,697,4.628831400830229,18,0.05586726514908624
L14661,Potatoes,Annaba,3085,Commercial,404,4.817923835122865,9,0.13095623987034036
L14662,Potatoes,Oran,6986,Standard,898,4.6807087171982396,19,0.12854279988548525
L14663,Potatoes,Algiers,3385,Standard,836,4.643952873866299,46,0.2469719350073855
L14664,Wheat,Blida,4667,Premium,927,3.9559551698873596,10,0.19862866938075852
L14665,Tomatoes,Algiers,14752,Standard,970,4.459032580973121,10,0.06575379609544468
L14666,Corn,Constantine,11775,Standard,360,4.090878943865138,54,0.030573248407643312
L14667,Tomatoes,Algiers,18850,Premium,589,4.339289852597159,5,0.031246684350132625
L14668,Potatoes,Constantine,8852,Standard,906,4.562198841407201,49,0.10234975146859467
L14669,Potatoes,Oran,355,Standard,894,4.556433057832505,6,2.5183098591549298
L14670,Tomatoes,Algiers,7592,Commercial,779,4.376224246813665,30,0.10260800842992623
L14671,Wheat,Annaba,11627,Standard,376,4.308311684574969,27,0.03233852240474757
L14672,Tomatoes,Oran,14666,Premium,346,4.147399751975184,6,0.02359198145370244
L14673,Wheat,Constantine,14753,Commercial,484,3.076008386389665,26,0.032806886734901376
L14674,Corn,Oran,18959,Premium,440,3.0112217209385177,19,0.023207975104172163
L14675,Tomatoes,Oran,3247,Premium,766,4.017484652524208,33,0.23591007083461657
L14676,Wheat,Constantine,2988,Premium,758,3.265848088112093,29,0.2536813922356091
L14677,Corn,Oran,4354,Commercial,597,4.993952969757213,26,0.13711529627928343
L14678,Wheat,Algiers,2970,Standard,729,4.95963493814178,40,0.24545454545454545
L14679,Wheat,Annaba,19594,Standard,983,3.412612151454672,19,0.05016841890374604
L14680,Potatoes,Oran,17077,Commercial,307,3.6823827870469144,40,0.017977396498213973
L14681,Tomatoes,Algiers,15939,Standard,811,3.8904621683084564,7,0.05088148566409436
L14682,Tomatoes,Oran,7791,Commercial,605,3.090045969615387,51,0.07765370299063021
L14683,Tomatoes,Blida,13443,Premium,397,3.320363775654707,30,0.029532098489920406
L14684,Potatoes,Annaba,19380,Premium,396,4.2348841245657045,18,0.02043343653250774
L14685,Tomatoes,Blida,7287,Premium,524,4.48480245113789,8,0.07190887882530533
L14686,Tomatoes,Annaba,1999,Commercial,310,3.989028915466717,57,0.15507753876938468
L14687,Carrots,Oran,18640,Commercial,459,3.2517843704420812,11,0.024624463519313303
L14688,Tomatoes,Constantine,2812,Premium,843,4.240315834483847,11,0.29978662873399714
L14689,Corn,Algiers,6210,Standard,529,3.9263008320627746,17,0.08518518518518518
L14690,Potatoes,Constantine,19104,Commercial,320,3.2129955306617943,45,0.01675041876046901
L14691,Corn,Annaba,3709,Standard,965,3.999437562606866,27,0.2601779455378808
L14692,Corn,Constantine,13696,Premium,310,3.236366978853786,54,0.022634345794392524
L14693,Wheat,Algiers,15095,Premium,301,4.356740367404649,22,0.01994037760847963
L14694,Potatoes,Oran,15824,Premium,384,3.307450121188036,24,0.024266936299292215
L14695,Potatoes,Blida,2780,Standard,582,3.379033647866846,8,0.2093525179856115
L14696,Tomatoes,Blida,7407,Premium,834,3.77358487232034,4,0.11259619279060348
L14697,Tomatoes,Algiers,5644,Commercial,326,3.600019440293708,4,0.05776045357902197
L14698,Corn,Blida,9975,Standard,581,4.707199596063706,4,0.05824561403508772
L14699,Corn,Blida,8742,Standard,301,3.9571271431767245,27,0.03443148021047815
L14700,Carrots,Annaba,12693,Standard,956,3.522404153646527,30,0.075317103915544
L14701,Potatoes,Blida,5175,Premium,810,4.5562512699948545,42,0.1565217391304348
L14702,Corn,Blida,14947,Premium,851,4.194982104994565,43,0.056934501906737135
L14703,Carrots,Blida,4972,Commercial,321,4.054325288399585,51,0.06456154465004023
L14704,Potatoes,Annaba,7115,Standard,353,4.957538589642583,42,0.04961349262122277
L14705,Corn,Algiers,16296,Standard,580,4.066711475892761,48,0.03559155621011291
L14706,Tomatoes,Annaba,10937,Premium,327,3.0942578830334444,52,0.029898509646155254
L14707,Tomatoes,Algiers,14897,Commercial,356,4.058286186452499,58,0.023897429012552863
L14708,Potatoes,Constantine,18905,Commercial,738,4.954749872908342,29,0.03903729172176673
L14709,Corn,Annaba,6942,Premium,382,3.3119855927813995,30,0.05502736963411121
L14710,Potatoes,Oran,17288,Commercial,898,3.7759891317056447,47,0.0519435446552522
L14711,Wheat,Annaba,13577,Standard,875,3.983580742972527,1,0.06444722692789276
L14712,Potatoes,Annaba,19064,Standard,579,3.2824485737068807,38,0.0303713806126731
L14713,Potatoes,Oran,4947,Commercial,402,3.258739649562787,59,0.08126137052759248
L14714,Tomatoes,Oran,12134,Commercial,743,3.0380564556493193,22,0.061232899291247735
L14715,Corn,Oran,15726,Standard,527,3.839823184487522,4,0.033511382424011193
L14716,Tomatoes,Algiers,15204,Commercial,598,4.969214406577299,52,0.03933175480136806
L14717,Tomatoes,Constantine,10545,Standard,768,4.343955226339846,43,0.07283072546230442
L14718,Wheat,Annaba,14413,Standard,625,4.032450522581941,11,0.04336363005619927
L14719,Potatoes,Oran,7712,Standard,781,4.131831216506532,45,0.1012707468879668
L14720,Tomatoes,Blida,568,Commercial,888,3.5684659233312326,50,1.5633802816901408
L14721,Tomatoes,Annaba,10137,Standard,314,4.209995004903714,43,0.03097563381671106
L14722,Potatoes,Algiers,10289,Standard,454,4.273201219132765,22,0.04412479346875304
L14723,Potatoes,Algiers,2580,Premium,391,3.8228014706499733,5,0.15155038759689923
L14724,Potatoes,Constantine,14699,Commercial,315,4.278725527156897,31,0.021430029253690728
L14725,Corn,Blida,7441,Commercial,703,3.007766140509434,54,0.09447654885096089
L14726,Corn,Oran,14324,Premium,346,3.8791319061937095,46,0.024155263892767384
L14727,Wheat,Algiers,10691,Commercial,329,4.672946898776435,12,0.030773547843980918
L14728,Tomatoes,Blida,16030,Standard,552,4.279590090907402,58,0.03443543356207111
L14729,Tomatoes,Constantine,16804,Commercial,400,4.498321864315281,6,0.023803856224708403
L14730,Wheat,Constantine,7316,Premium,910,3.099618015762957,6,0.12438490978676872
L14731,Tomatoes,Blida,5265,Commercial,874,3.3403471716428816,37,0.16600189933523266
L14732,Corn,Constantine,18115,Commercial,674,3.2587413454517713,39,0.03720673475020701
L14733,Tomatoes,Oran,978,Commercial,736,4.112478055978557,6,0.7525562372188139
L14734,Carrots,Algiers,5882,Premium,454,4.173835194351565,22,0.07718463107786468
L14735,Corn,Oran,18563,Commercial,780,4.146747557033474,7,0.042019070193395465
L14736,Tomatoes,Algiers,19192,Standard,758,4.736284004912022,21,0.03949562317632347
L14737,Carrots,Constantine,5228,Commercial,946,3.274588212854519,33,0.1809487375669472
L14738,Corn,Oran,19161,Standard,373,3.2659542294385484,57,0.019466624915192316
L14739,Wheat,Annaba,13488,Standard,676,3.3690858339830827,22,0.05011862396204033
L14740,Carrots,Oran,4932,Premium,855,4.231536366763921,29,0.17335766423357665
L14741,Corn,Annaba,3115,Standard,537,3.8449248664191478,29,0.1723916532905297
L14742,Carrots,Constantine,178,Premium,844,3.548967574880688,23,4.741573033707865
L14743,Tomatoes,Oran,18854,Commercial,814,4.826174718765068,26,0.043173862310385065
L14744,Carrots,Annaba,16414,Commercial,888,4.093338750696263,45,0.05410015840136469
L14745,Tomatoes,Algiers,5140,Premium,774,3.260894491926798,33,0.15058365758754863
L14746,Tomatoes,Constantine,18508,Commercial,785,4.556661801734316,50,0.04241409120380376
L14747,Potatoes,Algiers,12062,Premium,871,4.585656492799861,6,0.07221024705687282
L14748,Tomatoes,Blida,13424,Premium,948,3.0561067375790163,54,0.07061978545887962
L14749,Potatoes,Blida,7775,Standard,760,4.0779687557553475,47,0.0977491961414791
L14750,Tomatoes,Annaba,16332,Commercial,745,4.534883137138436,37,0.04561596865050208
L14751,Potatoes,Oran,8377,Standard,909,4.529162904110665,22,0.10851140026262385
L14752,Carrots,Constantine,9228,Standard,803,4.426208548045378,12,0.08701777199826614
L14753,Corn,Blida,19730,Standard,994,3.1221554999621848,15,0.05038013177901673
L14754,Corn,Annaba,12460,Premium,812,4.5694364675788,27,0.0651685393258427
L14755,Potatoes,Algiers,6433,Premium,455,4.088787006032292,28,0.07072905331882481
L14756,Corn,Annaba,7898,Premium,362,3.756627934976938,56,0.04583438845277285
L14757,Carrots,Blida,4245,Premium,843,4.120379679699789,51,0.19858657243816255
L14758,Carrots,Blida,17304,Commercial,705,4.746238483483998,7,0.04074202496532594
L14759,Wheat,Constantine,6152,Standard,419,3.8586952515068687,47,0.06810793237971391
L14760,Tomatoes,Blida,7871,Premium,577,4.484036136918623,53,0.07330707661034176
L14761,Carrots,Algiers,3719,Premium,595,3.705011549280739,59,0.15998924442054316
L14762,Carrots,Constantine,1763,Standard,301,3.01041271328522,48,0.17073170731707318
L14763,Tomatoes,Algiers,4303,Standard,501,3.536583296342261,54,0.11643039739716476
L14764,Wheat,Oran,9275,Standard,417,4.588631953064806,18,0.04495956873315364
L14765,Carrots,Constantine,19122,Premium,527,4.418697927280315,47,0.027559878673778893
L14766,Tomatoes,Annaba,12070,Commercial,768,3.5056863512186114,48,0.0636288318144159
L14767,Wheat,Annaba,17610,Standard,872,3.8918314519948543,41,0.04951731970471323
L14768,Corn,Algiers,9548,Standard,714,4.655396353876031,8,0.0747800586510264
L14769,Potatoes,Oran,15330,Premium,437,4.522900319492177,10,0.028506196999347685
L14770,Potatoes,Constantine,13220,Standard,738,4.098362879020662,54,0.05582450832072617
L14771,Tomatoes,Constantine,17338,Commercial,608,4.69907851648224,53,0.03506748183181451
L14772,Wheat,Algiers,17073,Commercial,599,4.541910425360177,18,0.03508463656065132
L14773,Corn,Oran,3856,Commercial,496,4.40660840053779,14,0.12863070539419086
L14774,Tomatoes,Constantine,13201,Premium,661,3.0605349115623635,1,0.050071964245132945
L14775,Carrots,Oran,13918,Premium,638,4.178698960768881,12,0.045839919528667915
L14776,Potatoes,Annaba,10256,Standard,618,3.164691101599514,44,0.06025741029641186
L14777,Carrots,Algiers,6041,Commercial,871,4.712750438158768,54,0.1441814269160735
L14778,Carrots,Algiers,9684,Commercial,350,4.711505763269679,2,0.03614209004543577
L14779,Tomatoes,Oran,11131,Commercial,669,3.3130389987964386,57,0.06010241667415327
L14780,Tomatoes,Constantine,12293,Standard,932,4.69184170544269,44,0.07581550475880583
L14781,Tomatoes,Constantine,6707,Commercial,957,4.71730614454875,47,0.14268674519159089
L14782,Tomatoes,Annaba,17051,Premium,572,3.119533239393422,12,0.03354641956483491
L14783,Tomatoes,Algiers,15877,Commercial,997,3.537866082452682,47,0.06279523839516281
L14784,Corn,Algiers,17733,Standard,362,4.864378762735125,46,0.020413917554841256
L14785,Corn,Constantine,1522,Commercial,925,3.707787446959431,1,0.6077529566360053
L14786,Tomatoes,Blida,1498,Standard,785,3.9925259304694802,46,0.5240320427236315
L14787,Wheat,Blida,14744,Commercial,900,3.555067919124027,5,0.061041779706999456
L14788,Corn,Constantine,4841,Commercial,928,4.463540806656093,22,0.19169593059285273
L14789,Wheat,Constantine,5915,Commercial,820,3.6214082394472324,19,0.1386306001690617
L14790,Corn,Oran,4342,Premium,495,4.962690675144472,55,0.1140027637033625
L14791,Carrots,Annaba,11698,Commercial,451,3.294857541818607,33,0.03855359890579586
L14792,Corn,Blida,13853,Commercial,970,3.843438892778127,37,0.07002093409369811
L14793,Corn,Oran,5978,Premium,861,3.0201486030514495,36,0.14402810304449648
L14794,Wheat,Algiers,1002,Commercial,926,4.776557308722955,2,0.9241516966067864
L14795,Carrots,Annaba,3236,Standard,952,4.66462751932691,21,0.2941903584672435
L14796,Carrots,Blida,3223,Premium,995,3.2506834901348305,3,0.3087185851690971
L14797,Tomatoes,Oran,4322,Premium,763,4.309234369017039,47,0.17653863951874132
L14798,Wheat,Algiers,8666,Standard,765,4.875099225242472,14,0.0882760212324025
L14799,Tomatoes,Constantine,70,Premium,426,4.294421063947269,44,6.085714285714285
L14800,Corn,Constantine,11442,Commercial,605,3.446542645783884,2,0.05287537143855969
